Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
-124.188,9.875,55.8125,1.36,5.28,8.69,-37.3125,-41.125,302.938,-0.785522,-0.0488281,-0.445251,-0.427002
-124.25,7.75,49.125,1.49,5.26,8.49,-36.5,-40.875,301.938,-0.783936,-0.0421753,-0.44104,-0.434937
-120.25,6.5,42.4375,1.56,5.31,8.31,-35.625,-40.6875,301,-0.782532,-0.0355225,-0.43689,-0.4422
-112.562,6.5,36.125,1.59,5.39,8.12,-34.8125,-40.5625,300.25,-0.78125,-0.0291748,-0.432983,-0.44873
-101.188,6.625,30.1875,1.77,5.66,8.19,-34.0625,-40.4375,299.5,-0.780029,-0.0233154,-0.429504,-0.454407
-88.4375,7.1875,24.875,1.81,5.84,8.42,-33.4375,-40.375,298.938,-0.778992,-0.0181274,-0.426514,-0.45929
-75.5625,7.5625,19.375,1.78,6.04,8.55,-32.875,-40.3125,298.438,-0.778076,-0.0135498,-0.424011,-0.463318
-63.25,5.8125,13.5625,1.74,6.32,8.77,-32.375,-40.25,298.062,-0.777405,-0.00964355,-0.421936,-0.466431
-53.4375,0.0625,8.125,2.12,6.89,9.78,-31.9375,-40.25,297.75,-0.7771,-0.00646973,-0.4198,-0.468872
-48.25,-8.625,4.125,2.52,7.09,10.43,-31.4375,-40.125,297.562,-0.777283,-0.00378418,-0.417297,-0.470886
-49.0625,-17.5625,2.625,2.82,7.34,11.1,-30.875,-40,297.375,-0.777771,-0.00134277,-0.414185,-0.472778
-54.9375,-24.9375,2.875,3.02,7.52,12.02,-30.3125,-39.75,297.188,-0.778564,0.00115967,-0.410339,-0.474854
-63.375,-30.875,3.6875,2.83,7.48,12.31,-29.5625,-39.5,297,-0.779419,0.00396729,-0.405762,-0.477295
-71.75,-36.75,3.25,2.52,7.34,12.73,-28.75,-39.1875,296.812,-0.780518,0.00708008,-0.400452,-0.47998
-79.1875,-43.3125,1.0625,2.23,7.12,13.25,-27.875,-38.8125,296.562,-0.78186,0.0105591,-0.394348,-0.482727
-84.3125,-50,-3.5,1.14,6.47,13.82,-26.8125,-38.375,296.438,-0.783569,0.0141602,-0.387634,-0.485352
-85.375,-57.75,-10.6875,0.55,5.98,13.85,-25.75,-37.9375,296.312,-0.785767,0.0178223,-0.380249,-0.487488
-80.875,-68.5625,-20.25,0.06,5.48,13.82,-24.5625,-37.375,296.375,-0.788696,0.0209961,-0.372314,-0.488831
-71.6875,-83.375,-31.4375,-0.37,5.04,13.77,-23.4375,-36.8125,296.625,-0.792419,0.0233154,-0.36377,-0.489075
-60.1875,-102.25,-44.625,-1.16,4.61,13.7,-22.25,-36.0625,297,-0.797241,0.0244751,-0.354309,-0.488098
-49.0625,-121.125,-61.5625,-1.17,4.52,13.58,-21.125,-35.1875,297.625,-0.803223,0.0246582,-0.343994,-0.485657
-38.3125,-134.562,-83,-0.88,4.39,13.18,-19.875,-34.25,298.562,-0.810425,0.0241699,-0.333069,-0.481384
-25.4375,-140.812,-106.062,-0.46,4.14,12.52,-18.6875,-33.3125,299.688,-0.818542,0.0231323,-0.322144,-0.475037
-8.0625,-141.5,-127.5,0.7,3.48,11.25,-17.5625,-32.375,301.125,-0.827393,0.0214844,-0.311707,-0.466675
13.8125,-138.938,-144.562,1.42,3.18,10.98,-16.625,-31.5,302.75,-0.83667,0.0188599,-0.302246,-0.456421
37.3125,-132.75,-155.438,1.94,2.91,10.91,-15.875,-30.6875,304.5,-0.845947,0.0150757,-0.294006,-0.44458
59.3125,-124.562,-161.625,2.29,2.49,11.31,-15.375,-29.9375,306.375,-0.855042,0.0101318,-0.287109,-0.431641
78,-116,-165.938,2.17,2.25,11.62,-15.125,-29.3125,308.375,-0.863831,0.0043335,-0.281372,-0.417847
92.75,-107.438,-168.938,2.02,1.97,11.98,-15,-28.6875,310.375,-0.872253,-0.0022583,-0.276672,-0.403259
104.188,-101.875,-171.438,1.86,1.66,12.5,-15,-28.1875,312.375,-0.88031,-0.00939941,-0.272705,-0.388123
111.812,-101.125,-173.188,1.48,1,13.63,-15.0625,-27.6875,314.438,-0.888062,-0.0170288,-0.268982,-0.372498
114.688,-105.625,-174.688,0.98,0.62,14.1,-15.1875,-27.125,316.562,-0.89563,-0.0249634,-0.264832,-0.356567
114.062,-113.312,-177.625,0.41,0.18,14.39,-15.3125,-26.5,318.688,-0.903076,-0.03302,-0.26001,-0.340271
112.062,-123.438,-183.438,-0.12,-0.25,14.71,-15.375,-25.875,320.875,-0.910522,-0.0410767,-0.254272,-0.323364
109.188,-132.375,-191.75,-0.71,-1.16,15.36,-15.4375,-25.125,323.125,-0.91803,-0.0489502,-0.247681,-0.305786
106.688,-137.312,-201.75,-0.97,-1.59,15.71,-15.4375,-24.375,325.5,-0.925415,-0.0565796,-0.24054,-0.287231
105.125,-135.375,-212.312,-1.2,-2.09,15.93,-15.4375,-23.625,327.938,-0.932556,-0.0637207,-0.233459,-0.267761
107.438,-125.688,-222.938,-1.53,-2.69,15.86,-15.4375,-23.0625,330.438,-0.93927,-0.0706177,-0.227173,-0.247375
116.375,-111,-232.438,-2.67,-3.97,15.46,-15.5,-22.625,333.062,-0.945312,-0.0776978,-0.222107,-0.225952
133.75,-94.4375,-241.375,-3.47,-4.41,15.15,-15.75,-22.375,335.812,-0.9505,-0.0856323,-0.218628,-0.203491
158.625,-79.9375,-249.812,-4.27,-4.74,14.81,-16.25,-22.25,338.625,-0.954834,-0.0950928,-0.216675,-0.179871
189.062,-70.4375,-256.812,-6.06,-4.8,14.57,-17.0625,-22.3125,341.562,-0.95813,-0.106689,-0.21582,-0.15509
220.875,-68.375,-262.812,-6.82,-4.48,14.66,-18.0625,-22.5,344.625,-0.960388,-0.120605,-0.215454,-0.129089
249.125,-75.25,-268.062,-7.32,-4.01,14.94,-19.375,-22.625,347.875,-0.96167,-0.136658,-0.214722,-0.10199
269.812,-88.0625,-272.125,-7.58,-3.5,15.22,-20.8125,-22.75,351.188,-0.961975,-0.154358,-0.212891,-0.0739136
281.438,-104,-273.625,-7.3,-2.52,15.34,-22.375,-22.75,354.562,-0.961304,-0.172852,-0.209656,-0.0452881
284.875,-120.5,-272.812,-6.97,-2.23,15.23,-23.9375,-22.75,358,-0.959778,-0.191467,-0.204834,-0.0162964
281.75,-134.5,-268.812,-6.83,-2.11,15,-25.4375,-22.625,1.5,-0.957336,-0.209717,-0.198486,0.0125122
273.875,-147.5,-262.562,-6.8,-2.13,14.59,-26.875,-22.5,4.875,-0.954102,-0.227173,-0.190857,0.0409546
263,-158.562,-255.688,-6.78,-2.33,13.62,-28.1875,-22.25,8.25,-0.950195,-0.243591,-0.181946,0.0687866
251.688,-165.25,-249.312,-6.95,-2.47,12.88,-29.5,-22,11.5625,-0.945557,-0.25885,-0.172241,0.0960083
242.75,-168.375,-244.438,-7.09,-2.56,12.05,-30.6875,-21.8125,14.8125,-0.940247,-0.273193,-0.162109,0.122681
237.062,-169.062,-240.688,-7.07,-2.6,11.33,-31.8125,-21.625,18.0625,-0.934082,-0.286804,-0.151672,0.148865
232.75,-169.062,-236.562,-6.55,-2.51,10.37,-33,-21.4375,21.3125,-0.927185,-0.299866,-0.141113,0.174561
229.125,-167.312,-232.375,-6.26,-2.44,10.09,-34.125,-21.375,24.4375,-0.919556,-0.312439,-0.130432,0.199646
225.25,-163.5,-227.438,-6.07,-2.45,9.8,-35.25,-21.3125,27.5625,-0.911133,-0.324524,-0.119873,0.223999
221.125,-156.5,-221.562,-5.77,-2.24,9.41,-36.3125,-21.3125,30.625,-0.902039,-0.336182,-0.10968,0.247437
217.188,-148.75,-214.938,-5.72,-2.15,9.34,-37.4375,-21.4375,33.625,-0.892395,-0.347473,-0.0998535,0.269958
212.625,-142,-207.438,-5.73,-2.04,9.39,-38.5625,-21.5625,36.5,-0.882324,-0.358398,-0.090332,0.291443
206.375,-137.062,-199.688,-5.83,-2,9.5,-39.625,-21.75,39.3125,-0.871887,-0.368713,-0.0810547,0.311951
197.125,-133.375,-192.375,-6.5,-2.13,9.45,-40.625,-22,42.0625,-0.861267,-0.378296,-0.0720215,0.331543
185.812,-132.188,-186.812,-6.84,-2.25,9.13,-41.5,-22.1875,44.75,-0.850647,-0.386841,-0.0631714,0.350342
175.125,-132.688,-183.812,-7.18,-2.34,8.54,-42.3125,-22.4375,47.375,-0.839966,-0.394409,-0.0544434,0.368713
167.938,-133.312,-182.812,-7.51,-2.39,7.89,-43.0625,-22.6875,50,-0.829041,-0.401245,-0.0458374,0.38678
165.5,-133.312,-183.312,-8.13,-2.2,6.93,-43.6875,-23,52.625,-0.817749,-0.407654,-0.0372925,0.404663
166.062,-132.938,-185.125,-8.37,-1.97,6.41,-44.375,-23.3125,55.3125,-0.805847,-0.413879,-0.0288086,0.422424
169.938,-132.5,-186.938,-8.5,-1.77,5.92,-45.0625,-23.6875,58,-0.793335,-0.420105,-0.0202026,0.440125
175.562,-132.188,-187.75,-8.54,-1.53,5.48,-45.8125,-24.0625,60.75,-0.780151,-0.426514,-0.0114746,0.45752
182.125,-131.625,-186.188,-8.88,-1.07,4.84,-46.625,-24.5,63.5,-0.766296,-0.433105,-0.00250244,0.474609
188.438,-130.5,-182.938,-9.01,-0.84,4.52,-47.4375,-24.9375,66.25,-0.751831,-0.439941,0.00683594,0.491089
193.75,-129,-177.312,-9.24,-0.52,4.23,-48.3125,-25.375,69,-0.737,-0.446838,0.0164795,0.506897
197.812,-127.875,-170.438,-9.89,0.12,3.87,-49.3125,-25.8125,71.6875,-0.721802,-0.453796,0.0264282,0.521912
199.812,-127.938,-162.688,-10.33,0.54,3.83,-50.25,-26.1875,74.375,-0.706482,-0.460571,0.0368042,0.536072
197.438,-129.375,-154.25,-10.65,1.08,4.01,-51.25,-26.5625,76.9375,-0.691223,-0.466797,0.0474854,0.549561
189.312,-132.812,-145.812,-10.89,1.64,4.26,-52.125,-26.875,79.4375,-0.67627,-0.472168,0.0582275,0.562439
173.812,-135.875,-137.062,-10.55,2.57,4.58,-52.875,-27.125,81.875,-0.661987,-0.476196,0.0687866,0.574646
151.5,-137.188,-127.25,-10.31,2.73,4.69,-53.375,-27.3125,84.1875,-0.648804,-0.478638,0.0786743,0.586304
124.875,-137.562,-115.125,-10.43,2.78,4.48,-53.6875,-27.4375,86.25,-0.637024,-0.47937,0.0877075,0.597229
96.0625,-139,-100.75,-10.86,2.74,4.07,-53.75,-27.375,88.1875,-0.626953,-0.47821,0.0959473,0.607483
68.75,-141.438,-86.125,-11.65,2.88,2.83,-53.625,-27.25,89.8125,-0.61853,-0.47522,0.103516,0.617126
44.75,-140.25,-72.625,-11.84,3.19,2.28,-53.25,-27,91.3125,-0.611633,-0.470825,0.110229,0.626099
23.3125,-131.625,-60.0625,-11.86,3.55,1.82,-52.8125,-26.6875,92.5625,-0.606262,-0.465637,0.115845,0.634216
3.4375,-117.188,-47.8125,-11.68,3.87,1.51,-52.25,-26.375,93.5625,-0.602417,-0.459961,0.120178,0.641174
-16.125,-102.938,-34.6875,-11.78,4.15,1.08,-51.5625,-26.0625,94.3125,-0.600098,-0.453857,0.123169,0.647095
-35.6875,-92.5,-21.0625,-11.84,4.32,0.75,-50.875,-25.625,94.8125,-0.599304,-0.447205,0.125122,0.652039
-53.625,-85.4375,-8.3125,-11.76,4.47,0.35,-50,-25.1875,95.125,-0.599976,-0.43988,0.12616,0.65625
-68.25,-82.125,4.0625,-11.81,4.63,0.41,-49.0625,-24.625,95.25,-0.601807,-0.431824,0.126648,0.65979
-80.4375,-77.625,14.625,-11.87,4.73,0.63,-48.0625,-24.0625,95.1875,-0.604675,-0.423218,0.126648,0.66272
-91.875,-65.4375,23.125,-12.15,4.78,0.48,-47.0625,-23.4375,95,-0.608582,-0.414551,0.125671,0.664795
-100.938,-42.25,28.75,-12.18,4.69,0.34,-46,-22.9375,94.6875,-0.61322,-0.406677,0.123169,0.665894
-105.625,-12.125,31.9375,-12.9,4.78,-0.14,-45.0625,-22.625,94.1875,-0.618469,-0.400208,0.118958,0.66571
-104.438,21.0625,32.1875,-13.24,4.7,0.03,-44.1875,-22.5625,93.5625,-0.624023,-0.395569,0.113098,0.664307
-97.25,54.8125,28.5625,-13.57,4.53,0.58,-43.5,-22.75,92.875,-0.629395,-0.39325,0.105652,0.661865
-87.9375,85.0625,23.8125,-13.68,4.35,1.47,-42.9375,-23.1875,92.125,-0.634338,-0.393066,0.0970459,0.658569
-80.9375,106.938,21.5625,-13.34,4.06,3.81,-42.5625,-23.8125,91.3125,-0.639099,-0.39447,0.0875244,0.65448
-79.5,119.812,25.3125,-13.38,4.05,4.98,-42.1875,-24.5,90.5,-0.643982,-0.396606,0.0774536,0.649658
-84.3125,126.688,34.875,-13.55,4.06,5.86,-41.875,-25.1875,89.5,-0.649475,-0.398682,0.0671387,0.643982
-93.875,127.75,48.1875,-13.69,4.11,6.52,-41.5625,-25.8125,88.3125,-0.655945,-0.400208,0.0566406,0.637512
-106.375,124.562,63.1875,-13.51,3.9,8.07,-41.125,-26.3125,87,-0.663452,-0.400635,0.0461426,0.630249
-122.438,119.625,79.1875,-13.44,3.57,8.59,-40.625,-26.6875,85.5625,-0.67218,-0.39978,0.0355835,0.622131
-141.188,117.75,95.875,-13.51,3.27,8.78,-40,-26.9375,83.875,-0.682251,-0.397644,0.0247192,0.613037
-159.688,118.25,112.312,-13.45,2.61,8.9,-39.25,-27.125,81.9375,-0.693542,-0.394226,0.0133667,0.602844
-176,118.562,128.688,-13.3,2.12,9.02,-38.375,-27.25,79.875,-0.705933,-0.389709,0.00177002,0.591431
-189.188,117,146.312,-13.13,1.67,9.29,-37.5,-27.25,77.625,-0.719299,-0.384155,-0.00982666,0.578735
-200.188,112,165.938,-12.92,1.26,9.71,-36.5625,-27.1875,75.125,-0.733643,-0.377502,-0.0210571,0.564636
-210.438,105.812,187.25,-12.82,0.38,10.24,-35.5625,-26.9375,72.5,-0.74884,-0.369751,-0.0316772,0.549133
-219.688,101.688,209.312,-12.93,-0.08,10.29,-34.5625,-26.5625,69.625,-0.764832,-0.360962,-0.041748,0.531921
-226.062,101.438,230.062,-12.91,-0.57,10.33,-33.5625,-26.125,66.5625,-0.781433,-0.351624,-0.0513916,0.512939
-227.938,104.438,248.625,-12.84,-1.11,10.34,-32.625,-25.6875,63.3125,-0.798157,-0.342041,-0.060791,0.492249
-225.5,109.938,265.188,-12.81,-2.19,10.55,-31.75,-25.1875,59.9375,-0.814758,-0.332581,-0.0698853,0.469788
-219.5,116.438,280.312,-12.61,-2.69,10.89,-31,-24.75,56.375,-0.830933,-0.323608,-0.0786743,0.44574
-212.062,122.562,294.312,-12.37,-3.16,11.32,-30.3125,-24.3125,52.75,-0.846558,-0.315125,-0.0871582,0.420105
-204.938,129,308.125,-12.34,-3.68,11.63,-29.75,-23.9375,49,-0.861511,-0.307129,-0.0953979,0.392883
-204.938,129,321.875,-12.74,-4.66,11.6,-29.3125,-23.5,45.125,-0.875732,-0.299744,-0.103516,0.364136
-188.188,144.625,332.938,-12.69,-5.12,11.61,-29,-23.1875,41.125,-0.888916,-0.292969,-0.111511,0.333984
-176,151.75,342.25,-12.57,-5.56,11.71,-28.875,-22.875,37.125,-0.90094,-0.287109,-0.119324,0.302673
-162.938,159.625,350.938,-12.4,-6.36,12.01,-28.8125,-22.5625,33,-0.911682,-0.282166,-0.127075,0.270325
-150.062,169.625,358.875,-12.49,-6.64,12.21,-29,-22.3125,28.8125,-0.921082,-0.278137,-0.134888,0.236877
-150.062,179.938,365.875,-12.64,-6.9,12.38,-29.25,-22.125,24.5625,-0.928955,-0.274963,-0.143005,0.202454
-128.188,188.312,371.5,-12.59,-7.06,12.63,-29.625,-21.9375,20.25,-0.935364,-0.2724,-0.151245,0.167236
-121.062,193.188,376.312,-12.12,-7.41,13.27,-30.125,-21.75,15.875,-0.940369,-0.270203,-0.159424,0.13147
-117.75,194.625,381.562,-12.1,-7.53,13.45,-30.625,-21.5,11.4375,-0.944031,-0.267944,-0.167358,0.0950317
-117.812,193.938,386.812,-12.23,-7.66,13.51,-31.125,-21.1875,7,-0.94635,-0.265381,-0.174927,0.0581055
-119.75,191.938,391,-12.45,-7.85,13.46,-31.5625,-20.8125,2.5,-0.947449,-0.262329,-0.181946,0.020752
-121.438,188.688,392.25,-12.68,-8.34,12.99,-31.9375,-20.375,357.938,-0.947205,-0.258789,-0.188416,-0.0166626
-121.5,183,390.25,-12.58,-8.53,12.61,-32.3125,-19.875,353.438,-0.94574,-0.254822,-0.194214,-0.053772
-118.938,175.25,385.25,-12.41,-8.61,12.38,-32.5625,-19.25,349.062,-0.943054,-0.250671,-0.19928,-0.09021
-114.125,168.125,379.125,-12.17,-8.67,12.17,-32.875,-18.6875,344.688,-0.939087,-0.246521,-0.203613,-0.125793
-107.562,162.875,371.5,-11.15,-8.72,12,-33.125,-18,340.5,-0.934021,-0.242493,-0.20752,-0.160461
-100.188,161.188,363.5,-10.66,-8.66,11.85,-33.3125,-17.375,336.312,-0.927734,-0.238647,-0.211304,-0.194031
-92.625,162.688,356.938,-10.43,-8.57,11.7,-33.625,-16.8125,332.25,-0.920349,-0.234985,-0.21521,-0.226807
-85.1875,165.562,350.75,-10.1,-8.43,11.75,-33.875,-16.25,328.25,-0.911804,-0.231384,-0.21936,-0.258789
-79.25,168.062,345.25,-9.03,-8.12,12.26,-34.1875,-15.75,324.312,-0.902161,-0.227905,-0.223755,-0.289978
-77.25,169.25,340.812,-8.52,-8.05,12.34,-34.4375,-15.1875,320.438,-0.891663,-0.224182,-0.228027,-0.320496
-78.5,169,337.625,-8.17,-8.03,12.29,-34.625,-14.6875,316.562,-0.880249,-0.220093,-0.232117,-0.350464
-80.25,168.062,333.562,-8.24,-7.95,11.68,-34.8125,-14.1875,312.688,-0.868103,-0.215576,-0.235901,-0.379761
-79.5625,167.188,327.062,-8.19,-7.83,11.55,-34.875,-13.75,308.938,-0.855347,-0.210815,-0.239563,-0.408142
-76,167.125,316.438,-8,-7.74,11.41,-35,-13.3125,305.312,-0.84198,-0.205872,-0.243286,-0.435303
-70.25,169.688,302.812,-7.6,-7.65,11.27,-35.0625,-12.9375,301.75,-0.828186,-0.200745,-0.247375,-0.46106
-63.3125,173.5,289.25,-6.12,-7.4,11.31,-35.25,-12.6875,298.375,-0.814087,-0.195496,-0.252014,-0.485352
-57.125,178.375,278.688,-5.41,-7.16,11.35,-35.375,-12.5625,295.062,-0.799438,-0.190125,-0.257263,-0.508484
-52.5,185.688,271.875,-4.97,-6.93,11.3,-35.5625,-12.5,291.812,-0.784302,-0.184448,-0.263062,-0.530762
-49.375,194.938,268.312,-4.72,-6.75,11.33,-35.8125,-12.5,288.562,-0.768372,-0.178345,-0.26947,-0.552429
-49.375,194.938,268.312,-4.46,-6.48,11.53,-36.125,-12.5625,285.312,-0.75177,-0.171753,-0.276428,-0.573547
-46.75,203.5,262.312,-4.41,-6.28,11.49,-36.375,-12.75,282.062,-0.734497,-0.164734,-0.283569,-0.594055
-47.5625,212.875,258.25,-4.44,-5.95,11.52,-36.625,-12.875,278.812,-0.716858,-0.157227,-0.290649,-0.613953
-50.375,212.438,252.375,-4.33,-5.7,11.71,-36.875,-13.0625,275.625,-0.698914,-0.149292,-0.297485,-0.633057
-54.6875,210.312,244.75,-3.98,-5.33,12.05,-37.125,-13.25,272.5,-0.680969,-0.140869,-0.303772,-0.651306
-54.6875,210.312,244.75,-3.88,-5.27,12,-37.25,-13.5,269.5,-0.663086,-0.131958,-0.309509,-0.66864
-60.4375,208.688,227.125,-3.73,-5.28,11.91,-37.3125,-13.75,266.562,-0.645325,-0.122375,-0.314758,-0.685181
-70.9375,206.688,217.438,-3.5,-5.27,11.77,-37.375,-14.0625,263.688,-0.627808,-0.112305,-0.319519,-0.700867
-72.875,206.375,206.438,-3.39,-5.17,11.78,-37.375,-14.4375,260.938,-0.610474,-0.101746,-0.324097,-0.715454
-73.3125,204.062,194.562,-3.07,-4.96,12.07,-37.375,-14.875,258.25,-0.593567,-0.0909424,-0.32843,-0.729065
-73.3125,204.062,182.938,-2.58,-4.68,12.49,-37.3125,-15.3125,255.75,-0.577209,-0.0799561,-0.332336,-0.741638
-74.125,195.125,172.125,-1.1,-4.22,13.23,-37.25,-15.8125,253.375,-0.561279,-0.0687866,-0.335754,-0.753296
-85,193.625,163.625,-0.31,-4.06,13.35,-37.125,-16.375,251,-0.545776,-0.0570679,-0.338501,-0.764404
-94.625,195.75,158.562,0.34,-3.98,13.31,-36.9375,-16.9375,248.688,-0.530212,-0.0445557,-0.340515,-0.775146
-103.875,199.312,156.812,0.74,-3.93,13.14,-36.6875,-17.5625,246.375,-0.514465,-0.0313721,-0.34198,-0.785706
-103.875,202.312,156.938,1,-3.82,13.07,-36.375,-18.25,244.062,-0.498413,-0.0176392,-0.342896,-0.796082
-110.75,203.688,157.062,0.97,-3.77,13.08,-36.0625,-18.9375,241.75,-0.481934,-0.00366211,-0.343506,-0.80603
-114.812,201.438,156.188,0.93,-3.7,13.38,-35.8125,-19.625,239.375,-0.465393,0.0101929,-0.34375,-0.815552
-115,196,152.938,0.97,-3.56,13.8,-35.5,-20.3125,237.125,-0.448914,0.0237427,-0.343567,-0.824524
-115,187.75,147,1.15,-3.2,14.29,-35.25,-20.9375,234.875,-0.432922,0.0369263,-0.342773,-0.832886
-117.938,177.375,138.062,1.37,-3.02,14.42,-34.875,-21.625,232.812,-0.417603,0.0497437,-0.341309,-0.840637
-119.688,164.438,127.75,1.7,-2.89,14.58,-34.5,-22.1875,230.812,-0.403198,0.0619507,-0.339111,-0.847717
-119.688,149.062,116.5,2.36,-2.49,14.37,-34.0625,-22.75,229.062,-0.389893,0.0733643,-0.33606,-0.854187
-120.625,132.75,105.125,2.68,-2.17,14.18,-33.5625,-23.25,227.375,-0.377686,0.0839233,-0.332336,-0.860107
-120.375,115.438,93.625,3,-1.78,14.12,-33,-23.6875,225.875,-0.36676,0.0934448,-0.328125,-0.865479
-113,82.375,71.25,3.35,-1.33,14.28,-32.375,-24,224.75,-0.358398,0.100952,-0.322937,-0.870117
-113,82.375,71.25,4.91,-0.29,14.92,-31.75,-24.3125,223.562,-0.349915,0.108521,-0.317688,-0.874573
-113,72.125,62.4375,5.77,0.16,15.04,-31.0625,-24.5625,222.5,-0.342285,0.11554,-0.311951,-0.878723
-114.438,68.4375,57.3125,6.52,0.44,15.02,-30.25,-24.875,221.562,-0.335022,0.122498,-0.305664,-0.882812
-118.438,68.8125,57,7.01,0.65,14.9,-29.4375,-25.1875,220.5,-0.327698,0.129639,-0.299072,-0.88678
-122.125,68.8125,57,7.01,1.22,14.74,-28.6875,-25.4375,219.438,-0.319763,0.136292,-0.292236,-0.89093
-124.312,65.25,65.6875,6.05,1.56,14.79,-27.875,-25.6875,218.375,-0.311707,0.142883,-0.2854,-0.894958
-124.312,57.375,67.375,5.59,1.85,14.95,-27.0625,-25.875,217.312,-0.303711,0.148865,-0.27832,-0.898926
-123.562,26.375,60.0625,5.28,2.1,15.2,-26.1875,-25.8125,216.375,-0.296997,0.152649,-0.270386,-0.903015
-123.562,6.1875,54.5625,4.94,2.85,15.55,-25.1875,-25.6875,215.562,-0.291016,0.155029,-0.261475,-0.907166
-127.375,6.1875,54.5625,4.88,3.19,15.45,-24.0625,-25.3125,214.812,-0.285828,0.156067,-0.251526,-0.911438
-133.312,-15.125,48.625,4.8,3.65,15.37,-22.875,-24.875,214.125,-0.281494,0.155945,-0.240479,-0.915771
-139.438,-46.8125,30.8125,4.42,4.39,14.55,-21.5,-24.3125,213.625,-0.278198,0.15509,-0.228699,-0.919922
-143.375,-51.875,16,4.24,4.67,13.92,-20.125,-23.8125,213.25,-0.276062,0.153992,-0.216675,-0.923645
-140.938,-48.75,-0.875,4.38,4.8,13.17,-18.8125,-23.375,213.062,-0.27533,0.153198,-0.205505,-0.926575
-128.812,-48.75,-0.875,4.74,4.73,12.51,-17.6875,-23.0625,213.062,-0.275879,0.152832,-0.195984,-0.928528
-106.562,-39.9375,-15.8125,5.41,4.68,12.13,-16.75,-22.8125,213.188,-0.277344,0.152527,-0.188843,-0.929626
-77.4375,-28.0625,-27.0625,5.62,4.83,12.67,-16.1875,-22.625,213.375,-0.279297,0.151855,-0.184143,-0.930054
-47.3125,-27.75,-25.4375,5.47,5.02,13.42,-15.8125,-22.4375,213.625,-0.281433,0.150635,-0.181274,-0.930176
-23.5625,-31.5625,-24.4375,4.9,5.2,14.12,-15.625,-22.1875,213.875,-0.283752,0.148682,-0.179565,-0.930115
-8.1875,-31.5625,-28.875,2.95,5.18,15.02,-15.4375,-21.9375,214.25,-0.28656,0.146179,-0.178284,-0.929871
0.3125,-37.6875,-41.375,2.22,4.97,15,-15.3125,-21.625,214.688,-0.290588,0.14325,-0.177368,-0.929321
7.6875,-46,-58.25,2.07,4.49,14.74,-15.25,-21.375,215.375,-0.296082,0.140076,-0.177002,-0.928101
18.5,-46.8125,-73.0625,2.37,4,14.51,-15.25,-21.125,216.188,-0.302856,0.136597,-0.177612,-0.926331
33.8125,-43.875,-83.125,3.05,2.99,14.56,-15.4375,-20.9375,217.125,-0.310608,0.133118,-0.179504,-0.923889
51.5625,-43.875,-88.25,2.93,2.47,14.47,-15.75,-20.8125,218.188,-0.318848,0.129578,-0.182922,-0.920898
69.125,-38.625,-90.5,2.47,1.96,14.32,-16.25,-20.6875,219.25,-0.327393,0.125854,-0.187683,-0.91748
86.625,-38.75,-91.875,1.62,0.94,14.57,-16.875,-20.5625,220.375,-0.336182,0.12146,-0.193542,-0.913635
102.25,-44.125,-92.625,1.14,0.41,14.58,-17.625,-20.4375,221.562,-0.345215,0.116272,-0.200256,-0.909485
115.812,-52.5625,-93.75,0.48,-0.02,14.53,-18.5,-20.25,222.75,-0.354553,0.110046,-0.207581,-0.905029
127.875,-52.5625,-96.9375,-0.36,-0.27,14.63,-19.375,-19.9375,224.062,-0.364319,0.1026,-0.215271,-0.900208
137.625,-65.375,-103,-1.63,-0.46,15.05,-20.375,-19.5625,225.438,-0.374878,0.0938721,-0.222656,-0.89502
142.812,-98.375,-110.688,-1.95,-0.51,15.09,-21.25,-19,226.875,-0.386169,0.0839844,-0.22937,-0.889526
142.25,-110.25,-119.062,-2.24,-0.66,14.83,-22.0625,-18.4375,228.5,-0.398132,0.0734863,-0.235229,-0.883606
137.438,-115.375,-128.25,-2.6,-0.85,14.36,-22.875,-17.875,230.125,-0.410767,0.0629883,-0.240356,-0.877258
131.688,-115.375,-138.375,-3,-1.27,12.44,-23.5625,-17.4375,231.938,-0.423889,0.0529175,-0.2453,-0.870239
130.062,-112.625,-147.812,-2.86,-1.4,11.38,-24.375,-17.125,233.75,-0.437439,0.0435181,-0.250916,-0.862427
136.562,-87.75,-153.312,-2.55,-1.42,10.59,-25.3125,-16.9375,235.625,-0.450928,0.03479,-0.258057,-0.853699
150.938,-68.875,-152.812,-2.22,-1.34,9.98,-26.4375,-17,237.562,-0.463867,0.0266724,-0.267212,-0.844238
169.812,-52,-148.312,-2.88,-0.65,9.81,-27.8125,-17.1875,239.375,-0.475952,0.0188599,-0.278259,-0.834045
189.5,-52,-148.312,-3.4,-0.29,9.9,-29.375,-17.5,241.188,-0.487244,0.0111084,-0.290771,-0.823364
205.312,-41,-143.25,-3.98,0.15,9.98,-31,-17.9375,243,-0.497803,0.0032959,-0.304199,-0.812195
215.438,-25.6875,-138.312,-4.51,0.84,9.93,-32.75,-18.4375,244.75,-0.507935,-0.00415039,-0.318054,-0.800537
219.625,-13.5625,-138.75,-4.26,1.04,9.53,-34.4375,-19.0625,246.5,-0.517456,-0.0107422,-0.332275,-0.788513
